"Název","Podtitul","Celexové číslo","Datum dokumentu",
"Rozsudek Soudního dvora (prvního senátu) ze dne 26. února 2015.#Ministre de l'Économie et des Finances v. Gérard de Ruyter.#Žádost o rozhodnutí o předběžné otázce podaná Conseil d'État.#Řízení o předběžné otázce – Sociální zabezpečení – Nařízení (EHS) č. 1408/71 – Článek 4 – Věcná působnost – Odvody z příjmů z majetku – Obecný sociální příspěvek – Příspěvek na úhradu sociálního dluhu – Sociální odvod – Dodatečný příspěvek k sociálnímu odvodu – Účast na financování povinných systémů sociálního zabezpečení – Přímá a dostatečně relevantní souvislost s některými odvětvími sociálního zabezpečení.#Věc C-623/13.","","62013CJ0623","2015-02-26",
"Rozsudek Soudního dvora (třetího senátu) ze dne 26. února 2015.#Les Laboratoires Servier SA v. Ministre des Affaires sociales et de la Santé a Ministre de l'Économie et des Finances.#Žádost o rozhodnutí o předběžné otázce podaná Conseil d'État.#Řízení o předběžné otázce – Humánní léčivé přípravky – Směrnice 89/105/EHS – Článek 6 bod 2 – Vypracování seznamu léčivých přípravků, které jsou hrazeny zdravotními pojišťovnami – Změna podmínek úhrady léčivého přípravku v případě obnovení jeho zápisu do takového seznamu – Povinnost uvést odůvodnění.#Věc C-691/13.","","62013CJ0691","2015-02-26",
"Rozsudek Soudního dvora (třetího senátu) ze dne 26. února 2015.#Evropská komise v. Lucemburské velkovévodství.#Nesplnění povinnosti státem – Sociální politika – Směrnice 1999/70/ES – Rámcová dohoda o pracovních poměrech na dobu určitou uzavřená mezi organizacemi UNICE, CEEP a EKOS – Osoby příležitostně činné v odvětví zábavy – Po sobě jdoucí pracovní smlouvy na dobu určitou – Ustanovení 5 bod 1 – Opatření zaměřená na předcházení zneužívání po sobě jdoucích smluv na dobu určitou – Pojem „objektivní důvody“ ospravedlňující takovéto smlouvy.#Věc C-238/14.","","62014CJ0238","2015-02-26",
"Rozsudek Soudního dvora (druhého senátu) ze dne 26. února 2015.#GJ v. Soudní dvůr Evropské unie.#Kasační opravný prostředek – Platové poměry členů Soudního dvora Evropské unie – Bývalý člen Soudu pro veřejnou službu – Žádost o účast na pojištění ve společném systému zdravotního pojištění (SSZP) – Rozhodnutí – Zamítnutí – Opravné prostředky – Opožděnost – Nepřípustnost.#Věc C-221/14 P.","","62014CJ0221","2015-02-26",
"Rozsudek Soudního dvora (sedmého senátu) ze dne 26. února 2015.#Ingeniørforeningen i Danmark, agissant pour Poul Landin v. TEKNIQ, agissant pour ENCO A/S - VVS.#Žádost o rozhodnutí o předběžné otázce podaná Østre Landsret.#Řízení o předběžné otázce – Sociální politika – Směrnice 2000/78/ES – Rovné zacházení v zaměstnání a povolání – Článek 2 odst. 1 a odst. 2 písm. a) – Článek 6 odst. 1 – Rozdílné zacházení na základě věku – Vnitrostátní právní úprava, která stanoví, že odstupné v případě propuštění nebude vypláceno zaměstnancům, kteří mají ke dni svého propuštění nárok na starobní důchod dle obecného režimu.#Věc C-515/13.","","62013CJ0515","2015-02-26",
"Rozsudek Soudního dvora (čtvrtého senátu) ze dne 26. února 2015.#Christie’s France SNC v. Syndicat national des antiquaires.#Žádost o rozhodnutí o předběžné otázce podaná Cour de cassation.#Řízení o předběžné otázce – Směrnice 2001/84/ES – Článek 1 – Duševní vlastnictví – Prodej originálů uměleckých děl v dražbách – Právo na opětný prodej ve prospěch autora originálu díla – Dlužník poplatku hrazeného z titulu práva na opětný prodej – Kupující nebo prodávající – Smluvní odchylka.#Věc C-41/14.","","62014CJ0041","2015-02-26",
"Rozsudek Soudního dvora (druhého senátu) ze dne 26. února 2015.#ŠKO–Energo s. r. o. v. Odvolací finanční ředitelství.#Žádost o rozhodnutí o předběžné otázce podaná Nejvyšším správním soudem.#Řízení o předběžné otázce – Ochrana ozonové vrstvy – Systém pro obchodování s povolenkami na emise skleníkových plynů v Evropské unii – Metoda přidělování povolenek – Bezplatné přidělení povolenek – Uplatnění daně darovací na takové přidělení.#Věc C-43/14.","","62014CJ0043","2015-02-26",
"Rozsudek Soudního dvora (osmého senátu) ze dne 26. února 2015.#Ministero delle Politiche Agricole, Alimentari e Forestali v. Federazione Italiana Consorzi Agrari Soc.coop.arl - Federconsorzi in concordato preventivo a Liquidazione Giudiziale dei Beni Ceduti ai Creditori della Federazione Italiana Consorzi Agrari Soc. coop. arl.#Žádost o rozhodnutí o předběžné otázce podaná Corte suprema di cassazione.#Řízení o předběžné otázce – Článek 288 třetí pododstavec SFEU – Postup proti opožděným platbám v obchodních transakcích – Směrnice 2000/35/ES – Články 2, 3 a 6 – Směrnice 2011/7/EU – Články 2, 7 a 12 – Právní předpisy členského státu, které umožňují v neprospěch věřitele státu změnit úroky z pohledávky a jež byly přijaty před vstupem těchto směrnic v platnost.#Věc C-104/14.","","62014CJ0104","2015-02-26",
"Rozsudek Soudního dvora (velkého senátu) ze dne 24. února 2015.#Finanzamt Dortmund-Unna v. Josef Grünewald.#Žádost o rozhodnutí o předběžné otázce podaná Bundesfinanzhof.#Řízení o předběžné otázce – Volný pohyb kapitálu – Přímé daně – Daň z příjmů – Odpočitatelnost vyživovacích rent vyplacených jako protiplnění za darování s pozdějším započtením na dědický podíl – Vyloučení v případě nerezidentů.#Věc C-559/13.","","62013CJ0559","2015-02-24",
"Rozsudek Soudního dvora (velkého senátu) ze dne 24. února 2015.#C. G. Sopora proti Staatssecretaris van Financiën.#Žádost o rozhodnutí o předběžné otázce podaná Hoge Raad der Nederlanden.#Řízení o předběžné otázce – Volný pohyb pracovníků – Článek 45 SFEU – Rovné zacházení mezi nerezidentními pracovníky – Daňové zvýhodnění spočívající v osvobození náhrad nákladů poskytovaných zaměstnavatelem od daně – Zvýhodnění poskytnuté paušálním způsobem – Pracovníci pocházející z jiného členského státu, než je stát, v němž je práce vykonávána – Podmínka bydliště v určité vzdálenosti od hranice členského státu, v němž je práce vykonávána.#Věc C-512/13.","","62013CJ0512","2015-02-24",
"Rozsudek Soudního dvora (prvního senátu) ze dne 12. února 2015.#Sähköalojen ammattiliitto ry v. Elektrobudowa Spolka Akcyjna.#Žádost o rozhodnutí o předběžné otázce podaná Satakunnan käräjäoikeus.#Řízení o předběžné otázce – Články 56 SFEU a 57 SFEU – Směrnice 96/71/ES – Články 3, 5 a 6 – Pracovníci společnosti se sídlem v členském státě A, vyslaní k výkonu práce do členského státu B – Minimální mzda stanovená kolektivními smlouvami členského státu B – Aktivní legitimace odborové organizace se sídlem v členském státě B – Právní úprava členského státu A zakazující postoupení mzdových pohledávek třetí osobě.#Věc C-396/13.","","62013CJ0396","2015-02-12",
"Rozsudek Soudního dvora (desátého senátu) ze dne 12. února 2015.#Minister Finansów v. Oil Trading Poland sp. z.o.o. w Szczecinie.#Žádost o rozhodnutí o předběžné otázce podaná Naczelny Sąd Administracyjny.#Řízení o předběžné otázce – Spotřební daně – Směrnice 92/12/EHS a 2008/118/ES – Působnost – Minerální oleje a energetické produkty – Mazací oleje používané pro jiné účely než jako pohonné hmoty nebo paliva – Vyloučení – Spotřební daň vybíraná z energetických produktů a ukládaná členským státem podle pravidel vlastního režimu harmonizované spotřební daně – Pojem ,formality při přechodu hranice‘ – Článek 110 SFEU – Lhůta splatnosti, která je v některých případech kratší pro pořízení uvnitř Společenství než pro zboží pořízené na tuzemském trhu.#Věc C-349/13.","","62013CJ0349","2015-02-12",
"Rozsudek Soudního dvora (druhého senátu) ze dne 12. února 2015.#Evropský parlament v. Rada Evropské unie.#Žaloba na neplatnost – Směrnice 2013/51/Euratom – Volba právního základu – Smlouva o založení ESAE – Články 31 AE a 32 AE – Smlouva o FEU – Článek 192 odst. 1 SFEU – Ochrana zdraví osob – Radioaktivní látky ve vodě určené k lidské spotřebě – Právní jistota – Loajální spolupráce mezi orgány.#Věc C-48/14.","","62014CJ0048","2015-02-12",
"Rozsudek Soudního dvora (pátého senátu) ze dne 12. února 2015.#Trestní řízení proti N.F. Gielenovi a dalším.#Žádost o rozhodnutí o předběžné otázce podaná Rechtbank Oost-Brabant ’s-Hertogenbosch.#Řízení o předběžné otázce – Prekursory drog – Sledování obchodu mezi členskými státy – Nařízení (ES) č. 273/2004 – Sledování obchodu mezi Evropskou unií a třetími zeměmi – Nařízení (ES) č. 111/2005 – Pojem ,uvedená látka‘ – Látka „alfa-fenylacetoacetonitri“ (APAAN) – Uvedená látka „1-fenyl-2propanon“ (BMK).#Věc C-369/13.","","62013CJ0369","2015-02-12",
"Rozsudek Soudního dvora (třetího senátu) ze dne 12. února 2015.#Nóra Baczó a János István Vizsnyiczai v. Raiffeisen Bank Zrt.#Žádost o rozhodnutí o předběžné otázce podaná Fővárosi Törvényszék.#Řízení o předběžné otázce – Ochrana spotřebitelů – Směrnice 93/13/EHS – Článek 7 – Smlouva o hypotečním úvěru – Rozhodčí doložka – Zneužívající povaha – Žaloba spotřebitele – Vnitrostátní procesní pravidlo – Nepříslušnost soudu, k němuž byla podána žaloba na neplatnost smlouvy uzavřené adhezním způsobem, rozhodovat o návrhu na určení zneužívající povahy smluvních klauzulí obsažených v téže smlouvě.#Věc C-567/13.","","62013CJ0567","2015-02-12",
"Rozsudek Soudního dvora (pátého senátu) ze dne 12. února 2015.#Raytek GmbH a Fluke Europe BV v. Commissioners for Her Majesty's Revenue and Customs.#Žádost o rozhodnutí o předběžné otázce podaná First-tier Tribunal (Tax Chamber).#Řízení o předběžné otázce – Společný celní sazebník – Sazební zařazení zboží – Kombinovaná nomenklatura – Infračervené termovizní kamery.#Věc C-134/13.","","62013CJ0134","2015-02-12",
"Rozsudek Soudního dvora (sedmého senátu) ze dne 12. února 2015.#Evropská komise v. IPK International - World Tourism Marketing Consultants GmbH.#Kasační opravný prostředek – Rozhodnutí Komise ukládající vrácení finanční podpory – Splnění povinností vyplývajících z rozsudku Tribunálu Evropské unie – Rozlišování mezi úroky z prodlení a kompenzačními úroky – Výpočet úroků.#Věc C-336/13 P.","","62013CJ0336","2015-02-12",
"Rozsudek Soudního dvora (osmého senátu) ze dne 12. února 2015.#Evropská komise v. Francouzská republika.#Nesplnění povinnosti státem – Státní podpory – ‚Roční hospodářské plány‘ – Odvětví ovoce a zeleniny – Protiprávní podpora neslučitelná s vnitřním trhem – Navrácení – Nevyhovění rozhodnutí.#Věc C-37/14.","","62014CJ0037","2015-02-12",
"Rozsudek Soudního dvora (devátého senátu) ze dne 12. února 2015.#Surgicare - Unidades de Saúde SA v. Fazenda Pública.#Žádost o rozhodnutí o předběžné otázce podaná Supremo Tribunal Administrativo.#Řízení o předběžné otázce – DPH – Směrnice 2006/112/ES – Odpočet daně zaplacené na vstupu – Plnění představující zneužívající praktiky – Vnitrostátní daňové právo – Vnitrostátní zvláštní postup v případě podezření týkajících se existence zneužívajících praktik v daňové oblasti – Zásady efektivity a rovnocennosti.#Věc C-662/13.","","62013CJ0662","2015-02-12",
"Rozsudek Soudního dvora (třetího senátu) ze dne 12. února 2015.#Merck Canada Inc. a Merck Sharp & Dohme Ltd v. Sigma Pharmaceuticals plc.#Žádost o rozhodnutí o předběžné otázce podaná Court of Appeal.#Řízení o předběžné otázce – Akt o přistoupení k Evropské unii z roku 2003 – Příloha IV – Kapitola 2 – Specifický mechanismus – Dovoz patentovaného léčivého přípravku – Povinnost učinit předchozí oznámení.#Věc C-539/13.","","62013CJ0539","2015-02-12",
"Rozsudek Soudního dvora (prvního senátu) ze dne 12. února 2015.#Theodora Hendrika Bouman v. Rijksdienst voor Pensioenen.#Žádost o rozhodnutí o předběžné otázce podaná Arbeidshof te Antwerpen.#Řízení o předběžné otázce – Sociální zabezpečení – Nařízení (EHS) č. 1408/71 – Důchodové a životní pojištění – Článek 46a odst. 3 písm. c) – Přiznání dávek – Vnitrostátní pravidla k zamezení souběhu – Odchylka – Pojem ,dobrovolné nebo volitelné pokračující pojištění‘ – Vnitrostátní důchod na základě systému povinného pojištění – Možnost požádat o osvobození od účasti na pojištění po určitou dobu – Dosah potvrzení vydaného příslušnou institucí jiného členského státu – Nařízení (ES) č. 574/72 – Článek 47.#Věc C-114/13.","","62013CJ0114","2015-02-12",
